ANTIBIOTIC,ORGANISM,GENE,LOCATION
Fluoroquinolone (Levofloxacin),Helicobacter pylori,gyrA,Dominican Republic
Fluoroquinolone (Levofloxacin),Helicobacter pylori,gyrA,Venezuela
Fluoroquinolone (Levofloxacin),Helicobacter pylori,gyrA,Indonesia
Fluoroquinolone (Levofloxacin),Helicobacter pylori,gyrA,Indonesia
Fluoroquinolone,Helicobacter pylori,gyrA,France
Fluoroquinolone (Levofloxacin),Helicobacter pylori,gyrA,Dominican Republic
Fluoroquinolone (Levofloxacin),Helicobacter pylori,gyrA,Dominican Republic
Fluoroquinolone (Levofloxacin),Helicobacter pylori,gyrA,Dominican Republic
Fluoroquinolone (Levofloxacin),Helicobacter pylori,gyrA,Indonesia
Fluoroquinolone (Levofloxacin),Helicobacter pylori,gyrA,Kobe in  Japan
Fluoroquinolone (Levofloxacin),Helicobacter pylori,gyrA,Kobe in  Japan
Fluoroquinolone,Helicobacter pylori,gyrA,Korea 
Fluoroquinolone (Norfloxacin  /  Levofloxacin),Helicobacter pylori,gyrA,Japan
Fluoroquinolone (Levofloxacin),Helicobacter pylori,gyrA,Nepal
Fluoroquinolone,Helicobacter pylori,gyrA,Peking in China
Fluoroquinolone (Levofloxacin),Helicobacter pylori,gyrA,Venezuela
Fluoroquinolone (Levofloxacin),Helicobacter pylori,gyrA,Indonesia
Fluoroquinolone (Levofloxacin),Helicobacter pylori,gyrA,Kobe in  Japan
Fluoroquinolone (Norfloxacin  /  Levofloxacin),Helicobacter pylori,gyrA,Japan
Fluoroquinolone (Levofloxacin),Helicobacter pylori,gyrA,Indonesia
Fluoroquinolone,Helicobacter pylori,gyrA,Korea 
Fluoroquinolone (Ciprofloxacin /  Levofloxacin) /  Nalidixic Acid,Klebsiella oxytoca,gyrA,Argentina
Fluoroquinolone (Ciprofloxacin),Klebsiella pneumoniae,gyrA,Seoul in  South Korea
Fluoroquinolone (Ciprofloxacin),Klebsiella pneumoniae,gyrA,Seoul in  South Korea
Fluoroquinolone (Ciprofloxacin /  Levofloxacin) /  Nalidixic Acid,Klebsiella pneumoniae,gyrA,Argentina
Fluoroquinolone (Ciprofloxacin /  Levofloxacin) /  Nalidixic Acid,Klebsiella pneumoniae,gyrA,Argentina
Fluoroquinolone (Ciprofloxacin /  Levofloxacin) /  Nalidixic Acid,Klebsiella pneumoniae,gyrB,Argentina
Fluoroquinolone (Ciprofloxacin /  Levofloxacin) /  Nalidixic Acid,Klebsiella pneumoniae,gyrB,Argentina
Fluoroquinolone (Ciprofloxacin /  Levofloxacin) /  Nalidixic Acid,Klebsiella pneumoniae,gyrB,Argentina
Fluoroquinolone,Legionella pneumophila,gyrB,Paris in France
Fluoroquinolone,Legionella pneumophila,gyrB,Paris in France
Fluoroquinolone (Levofloxacin /  Sitafloxacin /  Tosufloxacin /  Garenoxacin),Moraxella catarrhalis,gyrB,Tohoku area in  Japan
Fluoroquinolone (Ciprofloxacin /  Levofloxacin) /  Nalidixic Acid,Morganella morganii,gyrB,Argentina
Fluoroquinolone (Ciprofloxacin /  Levofloxacin) /  Nalidixic Acid,Morganella morganii,gyrB,Argentina
Fluoroquinolone,Mycobacterium abscessus,gyrB,China
Fluoroquinolone,Mycobacterium avium,gyrB,China
Fluoroquinolone,Mycobacterium avium,gyrA,China
Fluoroquinolone,Mycobacterium avium,gyrA,China
Fluoroquinolone,Mycobacterium avium,gyrA,China
Fluoroquinolone,Mycobacterium avium,gyrA,China
Fluoroquinolone,Mycobacterium avium,gyrA,China
Fluoroquinolone,Mycobacterium avium,gyrA,China
Fluoroquinolone (Moxifloxacin),Mycobacterium fortuitum,gyrA,China
Fluoroquinolone (Moxifloxacin),Mycobacterium fortuitum,gyrB,China
Fluoroquinolone (Moxifloxacin),Mycobacterium fortuitum,gyrB,Guangzhou in  China
Fluoroquinolone (Moxifloxacin),Mycobacterium fortuitum,gyrB,Guangzhou in  China
Fluoroquinolone (Ofloxacin),Mycobacterium leprae,gyrB,NA
Fluoroquinolone (Ofloxacin),Mycobacterium tuberculosis ,gyrB,Taiwan
Fluoroquinolone (Ofloxacin),Mycobacterium tuberculosis ,gyrB,Taiwan
Fluoroquinolone (Ofloxacin),Mycobacterium tuberculosis ,gyrB,Taiwan
Fluoroquinolone (Ofloxacin),Mycobacterium tuberculosis ,gyrB,Taiwan
Fluoroquinolone (Ofloxacin),Mycobacterium tuberculosis ,gyrB,Taiwan
Fluoroquinolone (Ofloxacin),Mycobacterium tuberculosis ,gyrB,Taiwan
Fluoroquinolone (Ofloxacin),Mycobacterium tuberculosis ,gyrB,United States
Fluoroquinolone (Ofloxacin),Mycobacterium tuberculosis ,gyrA,Algeria
Fluoroquinolone (Ofloxacin),Mycobacterium tuberculosis ,gyrA,United States
Fluoroquinolone (Ofloxacin),Mycobacterium tuberculosis ,gyrA,United States
Fluoroquinolone,Mycobacterium tuberculosis ,gyrA,NA
Fluoroquinolone,Mycobacterium tuberculosis ,gyrA,NA
Fluoroquinolone,Mycobacterium tuberculosis ,gyrA,NA
Fluoroquinolone,Mycobacterium tuberculosis ,gyrA,NA
Fluoroquinolone,Mycobacterium tuberculosis ,gyrA,NA
Fluoroquinolone,Mycobacterium tuberculosis ,gyrA,NA
Fluoroquinolone,Mycobacterium tuberculosis ,gyrA,NA
Fluoroquinolone,Mycobacterium tuberculosis ,gyrA,NA
Fluoroquinolone,Mycobacterium tuberculosis ,gyrA,NA
Fluoroquinolone,Mycobacterium tuberculosis ,gyrA,NA
Fluoroquinolone,Mycobacterium tuberculosis ,gyrA,NA
Fluoroquinolone,Mycobacterium tuberculosis ,gyrA,NA
Fluoroquinolone,Mycobacterium tuberculosis ,gyrA,NA
Fluoroquinolone,Mycobacterium tuberculosis ,gyrA,NA
Fluoroquinolone,Mycobacterium tuberculosis ,gyrA,NA
Fluoroquinolone,Mycobacterium tuberculosis ,gyrA,NA
Fluoroquinolone,Mycobacterium tuberculosis ,gyrA,NA
Fluoroquinolone,Mycobacterium tuberculosis ,gyrA,NA
Fluoroquinolone,Mycobacterium tuberculosis ,gyrA,NA
Fluoroquinolone (Moxifloxacin),Mycobacterium tuberculosis ,gyrA,Taiwan
Fluoroquinolone (Moxifloxacin),Mycobacterium tuberculosis ,gyrA,Taiwan
Fluoroquinolone (Ofloxacin),Mycobacterium tuberculosis ,gyrA,Taiwan
Fluoroquinolone (Moxifloxacin),Mycobacterium tuberculosis ,gyrA,Taiwan
Fluoroquinolone (Moxifloxacin),Mycobacterium tuberculosis ,gyrA,Taiwan
Fluoroquinolone (Ofloxacin),Mycobacterium tuberculosis ,gyrA,Taiwan
Fluoroquinolone (Moxifloxacin),Mycobacterium tuberculosis ,gyrA,Taiwan
Fluoroquinolone (Moxifloxacin),Mycobacterium tuberculosis ,gyrA,Taiwan
Fluoroquinolone (Ofloxacin),Mycobacterium tuberculosis ,gyrA,Taiwan
Fluoroquinolone (Moxifloxacin),Mycobacterium tuberculosis ,gyrA,Taiwan
Fluoroquinolone (Moxifloxacin),Mycobacterium tuberculosis ,gyrA,Taiwan
Fluoroquinolone (Ofloxacin),Mycobacterium tuberculosis ,gyrA,Taiwan
Fluoroquinolone (Moxifloxacin),Mycobacterium tuberculosis ,gyrA,Taiwan
Fluoroquinolone (Moxifloxacin),Mycobacterium tuberculosis ,gyrA,Taiwan
Fluoroquinolone (Ofloxacin),Mycobacterium tuberculosis ,gyrA,Taiwan
Fluoroquinolone (Moxifloxacin),Mycobacterium tuberculosis ,gyrA,Taiwan
Fluoroquinolone (Moxifloxacin),Mycobacterium tuberculosis ,gyrA,Taiwan
Fluoroquinolone (Ofloxacin),Mycobacterium tuberculosis ,gyrA,Taiwan
Fluoroquinolone (Ofloxacin),Mycobacterium tuberculosis ,gyrA,Tennessee in United States
Fluoroquinolone (Ofloxacin),Mycobacterium tuberculosis ,gyrA,Tennessee in United States
Fluoroquinolone (Ofloxacin),Mycobacterium tuberculosis ,gyrA,Tennessee in United States
Fluoroquinolone,Mycobacterium tuberculosis ,gyrA,Thailand
Fluoroquinolone,Mycobacterium tuberculosis ,gyrA,Vietnam
Fluoroquinolone,Mycobacterium tuberculosis ,gyrA,Vietnam
Fluoroquinolone,Mycobacterium tuberculosis ,gyrA,France
Fluoroquinolone,Mycobacterium tuberculosis ,gyrA,Vietnam
Fluoroquinolone,Mycobacterium tuberculosis ,gyrA,Vietnam
Fluoroquinolone,Mycobacterium tuberculosis ,gyrA,Uzbekistan
Fluoroquinolone,Mycobacterium tuberculosis ,gyrA,Vietnam
Fluoroquinolone,Mycobacterium tuberculosis ,gyrA,Vietnam
Fluoroquinolone,Mycobacterium tuberculosis ,gyrA,France
Fluoroquinolone,Mycobacterium tuberculosis ,gyrA,Taiwan
Fluoroquinolone,Mycobacterium tuberculosis ,gyrA,Vietnam
Fluoroquinolone,Mycobacterium tuberculosis ,gyrA,Vietnam
Fluoroquinolone,Mycobacterium tuberculosis ,gyrB,Vietnam
Fluoroquinolone,Mycobacterium tuberculosis ,gyrB,Taiwan
Fluoroquinolone,Mycobacterium tuberculosis ,gyrB,Taiwan
Fluoroquinolone,Mycobacterium tuberculosis ,gyrB,Taiwan
Fluoroquinolone (Ofloxacin),Mycobacterium tuberculosis ,gyrB,northern Taiwan
Fluoroquinolone (Ofloxacin),Mycobacterium tuberculosis ,gyrB,NA
Fluoroquinolone (Moxifloxacin),Mycobacterium tuberculosis ,gyrB,Taiwan
Fluoroquinolone (Ofloxacin),Mycobacterium tuberculosis ,gyrB,Taiwan
Fluoroquinolone (Moxifloxacin),Mycobacterium tuberculosis ,gyrB,Taiwan
Fluoroquinolone (Moxifloxacin),Mycobacterium tuberculosis ,gyrB,Taiwan
Fluoroquinolone (Ofloxacin),Mycobacterium tuberculosis ,gyrB,China
Fluoroquinolone,Mycobacterium tuberculosis ,gyrB,India
Fluoroquinolone (Ciprofloxacin),Mycobacterium tuberculosis ,gyrB,NA
Fluoroquinolone (Ofloxacin),Mycobacterium tuberculosis ,gyrB,Taiwan
Fluoroquinolone (Moxifloxacin),Mycobacterium tuberculosis ,gyrB,Taiwan
Fluoroquinolone (Ofloxacin),Mycobacterium tuberculosis ,gyrB,China
Fluoroquinolone,Mycobacterium tuberculosis ,gyrB,India
Fluoroquinolone,Mycobacterium tuberculosis ,gyrB,India
Fluoroquinolone (Ciprofloxacin),Mycobacterium tuberculosis ,gyrB,NA
Fluoroquinolone (Ciprofloxacin /  Ofloxacin /  Sparfloxacin),Mycobacterium tuberculosis ,gyrB,NA
Fluoroquinolone (Ofloxacin),Mycobacterium tuberculosis ,gyrB,Taiwan
Fluoroquinolone (Moxifloxacin),Mycobacterium tuberculosis ,gyrB,Taiwan
Fluoroquinolone (Ofloxacin),Mycobacterium tuberculosis ,gyrB,Morocco
Fluoroquinolone (Ciprofloxacin),Mycobacterium tuberculosis ,rpoB,NA
Fluoroquinolone (Moxifloxacin),Mycobacterium tuberculosis ,rpoB,Taiwan
Fluoroquinolone (Ofloxacin),Mycobacterium tuberculosis ,rpoB,Morocco
Fluoroquinolone (Ofloxacin),Mycobacterium tuberculosis ,gyrB,United States
Fluoroquinolone (Ofloxacin),Mycobacterium tuberculosis ,gyrA,China
Fluoroquinolone,Mycobacterium tuberculosis ,gyrB,India
Fluoroquinolone (Ciprofloxacin),Mycobacterium tuberculosis ,gyrB,NA
Fluoroquinolone (Ofloxacin),Mycobacterium tuberculosis ,gyrA,Taiwan
Fluoroquinolone (Moxifloxacin),Mycobacterium tuberculosis ,gyrB,Taiwan
Fluoroquinolone (Ofloxacin),Mycobacterium tuberculosis ,gyrB,NA
Fluoroquinolone (Ofloxacin),Mycobacterium tuberculosis ,gyrA,United States
Fluoroquinolone (Ofloxacin),Mycobacterium tuberculosis ,gyrA,China
Fluoroquinolone,Mycobacterium tuberculosis ,gyrA,India
Fluoroquinolone (Ciprofloxacin),Mycobacterium tuberculosis ,gyrA,NA
Fluoroquinolone (Ciprofloxacin /  Ofloxacin /  Sparfloxacin),Mycobacterium tuberculosis ,gyrA,NA
Fluoroquinolone (Ciprofloxacin /  Ofloxacin /  Sparfloxacin),Mycobacterium tuberculosis ,gyrA,NA
Fluoroquinolone (Ofloxacin),Mycobacterium tuberculosis ,gyrA,Taiwan
Fluoroquinolone (Moxifloxacin),Mycobacterium tuberculosis ,gyrA,Taiwan
Fluoroquinolone (Ofloxacin),Mycobacterium tuberculosis ,gyrA,Morocco
Fluoroquinolone (Ofloxacin),Mycobacterium tuberculosis ,gyrA,Taiwan
Fluoroquinolone (Moxifloxacin),Mycobacterium tuberculosis ,gyrA,Taiwan
Fluoroquinolone (Ofloxacin),Mycobacterium tuberculosis ,gyrB,United States
Fluoroquinolone (Ofloxacin),Mycobacterium tuberculosis ,gyrB,China
Fluoroquinolone,Mycobacterium tuberculosis ,gyrA,India
Fluoroquinolone (Ciprofloxacin),Mycobacterium tuberculosis ,gyrA,NA
Fluoroquinolone (Ofloxacin),Mycobacterium tuberculosis ,gyrA,Morocco
Fluoroquinolone (Ofloxacin),Mycobacterium tuberculosis ,gyrA,United States
Fluoroquinolone (Ofloxacin),Mycobacterium tuberculosis ,gyrB,China
Fluoroquinolone,Mycobacterium tuberculosis ,gyrB,India
Fluoroquinolone,Mycobacterium tuberculosis ,gyrB,India
Fluoroquinolone (Ciprofloxacin),Mycobacterium tuberculosis ,gyrB,NA
Fluoroquinolone (Ciprofloxacin /  Ofloxacin /  Sparfloxacin),Mycobacterium tuberculosis ,gyrB,NA
Fluoroquinolone (Ofloxacin),Mycobacterium tuberculosis ,gyrB,Morocco
Fluoroquinolone (Ofloxacin),Mycobacterium tuberculosis ,gyrB,China
Fluoroquinolone (Ofloxacin),Mycobacterium tuberculosis ,gyrB,Taiwan
Fluoroquinolone (Moxifloxacin),Mycobacterium tuberculosis ,gyrB,Taiwan
Fluoroquinolone (Ofloxacin),Mycobacterium tuberculosis ,gyrB,Morocco
Fluoroquinolone (Ofloxacin),Mycobacterium tuberculosis ,gyrB,Italy and Abhkazia
Fluoroquinolone (Ofloxacin),Mycobacterium tuberculosis ,gyrA,Italy and Abhkazia
Fluoroquinolone (Ofloxacin),Mycobacterium tuberculosis ,gyrA,Italy and Abhkazia
Fluoroquinolone (Ofloxacin),Mycobacterium tuberculosis ,gyrA,Italy and Abhkazia
Fluoroquinolone (Ofloxacin),Mycobacterium tuberculosis ,gyrA,Italy and Abhkazia
Fluoroquinolone (Ofloxacin),Mycobacterium tuberculosis ,gyrA,Italy and Abhkazia
Fluoroquinolone (Ofloxacin),Mycobacterium tuberculosis ,gyrA,Italy and Abhkazia
Fluoroquinolone (Ofloxacin),Mycobacterium tuberculosis ,gyrA,Italy and Abhkazia
Fluoroquinolone (Ofloxacin),Mycobacterium tuberculosis ,gyrA,Italy and Abhkazia
Fluoroquinolone (Ofloxacin),Mycobacterium tuberculosis ,gyrB,Italy and Abhkazia
Fluoroquinolone (Ofloxacin),Mycobacterium tuberculosis ,gyrB,Italy and Abhkazia
Fluoroquinolone,Mycobacterium tuberculosis ,gyrB,NA
Fluoroquinolone,Mycobacterium tuberculosis ,gyrB,NA
Fluoroquinolone,Mycobacterium tuberculosis ,gyrB,NA
Fluoroquinolone,Mycobacterium tuberculosis ,gyrB,NA
Fluoroquinolone,Mycobacterium tuberculosis ,gyrA,NA
Fluoroquinolone,Mycobacterium tuberculosis ,gyrA,NA
Fluoroquinolone,Mycobacterium tuberculosis ,gyrA,NA
Fluoroquinolone,Mycobacterium tuberculosis ,gyrB,NA
Fluoroquinolone,Mycobacterium tuberculosis ,gyrB,NA
Fluoroquinolone,Mycobacterium tuberculosis ,gyrB,NA
Fluoroquinolone,Mycobacterium tuberculosis ,gyrB,NA
Fluoroquinolone,Mycobacterium tuberculosis ,gyrB,NA
Fluoroquinolone,Mycobacterium tuberculosis ,gyrB,NA
Fluoroquinolone,Mycobacterium tuberculosis ,gyrB,NA
Fluoroquinolone,Mycobacterium tuberculosis ,gyrB,NA
Fluoroquinolone,Mycobacterium tuberculosis ,gyrB,Philippines 
Fluoroquinolone,Mycobacterium tuberculosis ,gyrB,India
Fluoroquinolone,Mycobacterium tuberculosis ,gyrB,NA
Fluoroquinolone,Mycobacterium tuberculosis ,gyrB,NA
Fluoroquinolone,Mycobacterium tuberculosis ,gyrB,India
Fluoroquinolone,Mycobacterium tuberculosis ,gyrB,France
Fluoroquinolone,Mycobacterium tuberculosis ,gyrB,France
Fluoroquinolone,Mycobacterium tuberculosis ,gyrB,China
Fluoroquinolone (Ofloxacin),Mycobacterium tuberculosis ,gyrB,NA
Fluoroquinolone (Ofloxacin),Mycobacterium tuberculosis ,gyrB,NA
Fluoroquinolone (Ofloxacin),Mycobacterium tuberculosis ,gyrB,Thailand
Fluoroquinolone (Ofloxacin /  Moxifloxacin /  Gatifloxacin /  Levofloxacin),Mycobacterium tuberculosis ,gyrB,Thailand
Fluoroquinolone (Ofloxacin /  Moxifloxacin /  Gatifloxacin /  Levofloxacin),Mycobacterium tuberculosis ,gyrB,Thailand
Fluoroquinolone (Ofloxacin),Mycobacterium tuberculosis ,gyrB,NA
Fluoroquinolone (Ofloxacin),Mycobacterium tuberculosis ,gyrB,NA
Fluoroquinolone (Ofloxacin /  Levofloxacin),Mycobacterium tuberculosis ,gyrB,Thailand
Fluoroquinolone (Ofloxacin /  Moxifloxacin /  Levofloxacin),Mycobacterium tuberculosis ,gyrB,Thailand
Fluoroquinolone (Ofloxacin),Mycobacterium tuberculosis ,gyrB,NA
Fluoroquinolone (Ofloxacin),Mycobacterium tuberculosis ,gyrB,Taiwan
Fluoroquinolone (Ofloxacin),Mycobacterium tuberculosis ,gyrB,NA
Fluoroquinolone (Ofloxacin),Mycobacterium tuberculosis ,gyrB,United States
Fluoroquinolone (Ofloxacin),Mycobacterium tuberculosis ,gyrB,Tennessee in United States
Fluoroquinolone (Ofloxacin),Mycobacterium tuberculosis complex,gyrB,Nigeria
Fluoroquinolone (Ofloxacin),Mycobacterium tuberculosis complex,gyrB,Nigeria
Fluoroquinolone (Ofloxacin),Mycobacterium tuberculosis complex,gyrB,Nigeria
Fluoroquinolone (Ofloxacin),Mycobacterium tuberculosis complex,gyrB,Nigeria
Fluoroquinolone (Ofloxacin),Mycobacterium tuberculosis complex,gyrB,Nigeria
Fluoroquinolone,Mycoplasma genitalium,gyrB,Japan
Fluoroquinolone (Ciprofloxacin),Neisseria gonorrhoeae,gyrB,India
Fluoroquinolone,Propionibacterium acnes,gyrB,Japan
Fluoroquinolone,Propionibacterium acnes,gyrB,Japan
Fluoroquinolone,Propionibacterium acnes,gyrB,Japan
Fluoroquinolone,Propionibacterium acnes,gyrB,NA
Fluoroquinolone,Propionibacterium acnes,gyrB,NA
Fluoroquinolone (Ciprofloxacin /  Levofloxacin) /  Nalidixic Acid,Proteus mirabilis,gyrB,Argentina
Fluoroquinolone (Ciprofloxacin /  Levofloxacin) /  Nalidixic Acid,Proteus mirabilis,gyrB,Argentina
Fluoroquinolone (Ciprofloxacin /  Levofloxacin) /  Nalidixic Acid,Proteus mirabilis,gyrB,Argentina
Fluoroquinolone,Proteus mirabilis,gyrB,United States
Fluoroquinolone,Proteus mirabilis,gyrB,United States
Fluoroquinolone,Proteus mirabilis,gyrB,United States
Fluoroquinolone,Proteus mirabilis,gyrB,NA
Fluoroquinolone,Proteus mirabilis,gyrB,NA
Fluoroquinolone,Proteus mirabilis,gyrB,United States
Fluoroquinolone (Ciprofloxacin /  Levofloxacin) /  Nalidixic Acid,Providencia stuartii,gyrB,Argentina
Fluoroquinolone,Providencia stuartii,gyrB,southern Taiwan
Fluoroquinolone (Ciprofloxacin /  Levofloxacin) /  Nalidixic Acid,Providencia stuartii,gyrB,Argentina
Fluoroquinolone (Ciprofloxacin),Pseudomonas aeruginosa,gyrB,Northern of Iran
Fluoroquinolone,Pseudomonas aeruginosa,gyrB,Japan
Fluoroquinolone,Pseudomonas aeruginosa,gyrB,Australia
Fluoroquinolone,Pseudomonas aeruginosa,gyrB,Japan
Fluoroquinolone (Ciprofloxacin),Pseudomonas aeruginosa,gyrB,Northern of Iran
Fluoroquinolone (Ciprofloxacin),Pseudomonas aeruginosa,gyrB,Tunisia
Fluoroquinolone,Pseudomonas aeruginosa,gyrB,Vietnam
Fluoroquinolone,Pseudomonas aeruginosa,gyrB,Vietnam
Fluoroquinolone (Norfloxacin),Pseudomonas aeruginosa,gyrB,NA
Fluoroquinolone (Ciprofloxacin),Pseudomonas aeruginosa,gyrB,South China
Fluoroquinolone (Ciprofloxacin),Pseudomonas aeruginosa,gyrB,South China
Fluoroquinolone,Pseudomonas aeruginosa,gyrB,NA
Fluoroquinolone (Ciprofloxacin),Pseudomonas aeruginosa,gyrB,NA
Fluoroquinolone (Ciprofloxacin),Pseudomonas aeruginosa,gyrB,South China
Fluoroquinolone (Ciprofloxacin),Pseudomonas aeruginosa,gyrB,South China
Fluoroquinolone (Levofloxacin),Pseudomonas aeruginosa,gyrA,NA
Fluoroquinolone (Ciprofloxacin),Pseudomonas aeruginosa,gyrA,South China
Fluoroquinolone (Ciprofloxacin),Pseudomonas aeruginosa,gyrA,South China
Fluoroquinolone (Ciprofloxacin),Pseudomonas aeruginosa,gyrA,South China
Fluoroquinolone (Ciprofloxacin),Pseudomonas aeruginosa,gyrA,South China
Fluoroquinolone (Ciprofloxacin /  Norfloxacin) /  Nalidixic Acid,Salmonella enterica Serovar Enteritidis,gyrA,Thailand
Fluoroquinolone (Ciprofloxacin),Salmonella enterica Serovar Enteritidis,gyrA,NA
Fluoroquinolone (Ciprofloxacin /  Norfloxacin) /  Nalidixic Acid,Salmonella enterica Serovar Enteritidis,gyrA,Thailand
Fluoroquinolone (Ciprofloxacin /  Norfloxacin) /  Nalidixic Acid,Salmonella enterica Serovar Enteritidis,gyrA,Thailand
Fluoroquinolone (Ciprofloxacin /  Norfloxacin) /  Nalidixic Acid,Salmonella enterica Serovar Enteritidis,gyrA,Thailand
Fluoroquinolone (Ciprofloxacin /  Norfloxacin) /  Nalidixic Acid,Salmonella enterica Serovar Enteritidis,gyrA,Thailand
Fluoroquinolone (Ciprofloxacin /  Norfloxacin) /  Nalidixic Acid,Salmonella enterica Serovar Enteritidis,gyrA,Thailand
Fluoroquinolone (Ciprofloxacin /  Norfloxacin) /  Nalidixic Acid,Salmonella enterica Serovar Enteritidis,gyrA,Thailand
Fluoroquinolone,Salmonella enterica Serovar Enteritidis,gyrA,Beijing in  China
Nalidixic Acid  /  Fluoroquinolone (Ciprofloxacin),Salmonella enterica Serovar Enteritidis,gyrA,NA
Fluoroquinolone (Ciprofloxacin),Salmonella enterica Serovar Indiana,gyrA,NA
Fluoroquinolone (Ciprofloxacin),Salmonella enterica Serovar Indiana,gyrA,NA
Fluoroquinolone (Ciprofloxacin),Salmonella enterica Serovar Infantis,gyrA,United States
Fluoroquinolone (Ciprofloxacin),Salmonella enterica Serovar Typhi,gyrA,Kolkata in  India
Nalidixic Acid  /  Fluoroquinolone (Ciprofloxacin),Salmonella enterica Serovar Typhi,gyrA,India
Fluoroquinolone (Ciprofloxacin),Salmonella enterica Serovar Typhi,gyrA,Kolkata in  India
Fluoroquinolone (Ciprofloxacin),Salmonella enterica Serovar Typhi,gyrA,NA
Nalidixic Acid  /  Fluoroquinolone (Ciprofloxacin),Salmonella enterica Serovar Typhi,gyrA,India
Fluoroquinolone (Ciprofloxacin),Salmonella enterica Serovar Typhi,gyrA,Kolkata in  India
Fluoroquinolone (Ciprofloxacin),Salmonella enterica Serovar Typhi,gyrA,NA
Fluoroquinolone (Ciprofloxacin),Salmonella enterica Serovar Typhi,gyrA,France
Fluoroquinolone (Ciprofloxacin),Salmonella enterica Serovar Typhi,gyrA,India
Nalidixic Acid  /  Fluoroquinolone (Ciprofloxacin),Salmonella enterica Serovar Typhi,gyrA,India
Fluoroquinolone (Ciprofloxacin),Salmonella enterica Serovar Typhi,gyrA,NA
Fluoroquinolone (Ciprofloxacin),Salmonella enterica Serovar Typhi,gyrA,France
Nalidixic Acid  /  Fluoroquinolone (Ciprofloxacin),Salmonella enterica Serovar Typhi,gyrA,India
Fluoroquinolone (Ciprofloxacin),Salmonella enterica Serovar Typhi,gyrA,NA
Fluoroquinolone (Ciprofloxacin),Salmonella enterica Serovar Typhi,gyrA,Sub-Saharan Africa
Nalidixic Acid  /  Fluoroquinolone (Ciprofloxacin),Salmonella enterica Serovar Typhi,gyrA,India
Fluoroquinolone (Ciprofloxacin),Salmonella enterica Serovar Typhi,gyrA,NA
Fluoroquinolone (Ciprofloxacin),Salmonella enterica Serovar Typhimurium,gyrA,Shanghai in  China
Nalidixic Acid /  Fluoroquinolone (Ciprofloxacin) /  Triclosan,Salmonella enterica Serovar Typhimurium,gyrA,NA
